time,xpos,ypos
2020-11-04T10:49:43.800+01:00,0.004594929567138917,0.00013527751851361036
2020-11-04T10:49:43.900+01:00,0.004581713717475622,0.0001389355506531135
2020-11-04T10:49:44.000+01:00,0.0045883488804149275,0.00014146661790817979
2020-11-04T10:49:44.100+01:00,0.0045897416819251635,0.00014620793946318433
2020-11-04T10:49:44.200+01:00,0.004595616121230384,0.00014610386921238078
2020-11-04T10:49:44.300+01:00,0.00464160393782953,0.0001464143558855399
2020-11-04T10:49:44.400+01:00,0.004675636160227592,0.00014564236959863357
2020-11-04T10:49:44.500+01:00,0.0047098602316819616,0.00014416403729265178
2020-11-04T10:49:44.600+01:00,0.004746136737463158,0.0001442821247298137
2020-11-04T10:49:44.700+01:00,0.0047528723289076424,0.00014502051616951185
2020-11-04T10:49:44.800+01:00,0.004780958588477935,0.00014966435647615018
2020-11-04T10:49:44.900+01:00,0.004788986400977691,0.00015475161843831267
2020-11-04T10:49:45.000+01:00,0.004799328388590429,0.00015624292554624304
2020-11-04T10:49:45.100+01:00,0.004801668114948754,0.000164830125696471
2020-11-04T10:49:45.200+01:00,0.004825590340861385,0.00016399988065401446
2020-11-04T10:49:45.300+01:00,0.004860900872007856,0.00016244658692560256
2020-11-04T10:49:45.400+01:00,0.0048842420958811195,0.00015983935012177123
2020-11-04T10:49:45.500+01:00,0.00490818347688482,0.00015842710812929203
2020-11-04T10:49:45.600+01:00,0.004913190232161413,0.00015500018159271396
2020-11-04T10:49:45.700+01:00,0.004916241026514001,0.00015550439723846846
2020-11-04T10:49:45.800+01:00,0.004922387437101494,0.0001575240046563289
2020-11-04T10:49:45.900+01:00,0.004956945535578794,0.0001559148642508069
2020-11-04T10:49:46.000+01:00,0.004977492627908253,0.00016379460597902286
2020-11-04T10:49:46.200+01:00,0.005017677765665307,0.00016193957555760033
2020-11-04T10:49:46.300+01:00,0.005035643096662712,0.0001663008227328625
2020-11-04T10:49:46.400+01:00,0.005052564677801352,0.000171400832580833
2020-11-04T10:49:46.500+01:00,0.005056884288282215,0.00016953836222792013
2020-11-04T10:49:46.600+01:00,0.005064632923311052,0.00017155099698738698
2020-11-04T10:49:46.700+01:00,0.005065246655702849,0.0001800525913235071
