time,xpos,ypos
2021-04-21T12:06:27.615+01:00,0.0029849073584509167,5.151432052528041e-05
2021-04-21T12:06:27.816+01:00,0.003020966072800113,5.145840375602165e-05
2021-04-21T12:06:28.017+01:00,0.0030555757393678773,5.2907855265779e-05
2021-04-21T12:06:28.217+01:00,0.0030997646426266234,5.375726453451564e-05
2021-04-21T12:06:28.418+01:00,0.003140726759935042,6.291211593895972e-05
2021-04-21T12:06:28.619+01:00,0.0031731494317959186,7.13873964885815e-05
2021-04-21T12:06:28.819+01:00,0.0031993889398360675,6.720968258620226e-05
2021-04-21T12:06:29.020+01:00,0.0032319743951033653,6.86144915043236e-05
2021-04-21T12:06:29.221+01:00,0.0032482168966901925,7.203078095212641e-05
2021-04-21T12:06:29.422+01:00,0.003262642253517245,7.519111279357344e-05
2021-04-21T12:06:29.623+01:00,0.003285843402361821,7.70835638533011e-05
2021-04-21T12:06:29.826+01:00,0.003279393641954287,8.422345568880212e-05
2021-04-21T12:06:30.028+01:00,0.0033166105947365354,8.025812140529289e-05
2021-04-21T12:06:30.228+01:00,0.0033833908222091758,7.565448438668726e-05
2021-04-21T12:06:30.429+01:00,0.0033886776334696167,8.019244952592012e-05
2021-04-21T12:06:30.630+01:00,0.0034454948082520698,7.296456060942665e-05
2021-04-21T12:06:30.831+01:00,0.003490008508565623,8.527329005086577e-05
2021-04-21T12:06:31.033+01:00,0.003537124355157406,8.479576807156787e-05
2021-04-21T12:06:31.234+01:00,0.003650389870867299,8.332379642034807e-05
2021-04-21T12:06:31.437+01:00,0.003739210830927653,9.393248343750195e-05
2021-04-21T12:06:31.639+01:00,0.0038001956881630328,8.920333753051022e-05
2021-04-21T12:06:31.842+01:00,0.00384749692187758,7.956357309438183e-05
2021-04-21T12:06:32.044+01:00,0.00393809934242928,7.931223623263946e-05
2021-04-21T12:06:32.245+01:00,0.003977494274322924,8.556370278478353e-05
2021-04-21T12:06:32.445+01:00,0.004021247450313292,7.46841008419881e-05
2021-04-21T12:06:32.646+01:00,0.011525331029600738,5.600765367521092e-05
2021-04-21T12:06:32.847+01:00,0.022490638870921953,5.582582240576079e-05
2021-04-21T12:06:33.048+01:00,0.04077990575469548,6.1165023007866515e-06
2021-04-21T12:06:33.248+01:00,0.10717799191114741,3.0086876901243726e-05
2021-04-21T12:06:33.450+01:00,0.23553202394694484,1.3630513595282883e-05
2021-04-21T12:06:33.650+01:00,0.42173007327654966,-1.5762724105849394e-05
2021-04-21T12:06:33.852+01:00,0.6902836531668555,-7.898358112835651e-05
2021-04-21T12:06:34.053+01:00,0.9483595426203079,-0.00016491445790578138
2021-04-21T12:06:34.254+01:00,1.3195829580058616,-0.00040362164054813564
2021-04-21T12:06:34.455+01:00,1.7087483546157645,-0.0007290705391760663
2021-04-21T12:06:34.657+01:00,2.1352632141203216,-0.0010656323678613936
2021-04-21T12:06:34.859+01:00,2.6333731020055713,-0.0015667768245296917
2021-04-21T12:06:35.059+01:00,3.209117303061575,-0.002533235686574745
2021-04-21T12:06:35.260+01:00,3.8055475421995375,-0.00410471615564465
2021-04-21T12:06:35.460+01:00,4.526364467372431,-0.006674557475952746
2021-04-21T12:06:35.661+01:00,5.310848505583683,-0.009871278245921232
2021-04-21T12:06:35.862+01:00,6.137387731285402,-0.01364084268875241
2021-04-21T12:06:36.064+01:00,6.966801886349994,-0.01765692930639489
2021-04-21T12:06:36.264+01:00,7.789561278506875,-0.02241419879943498
2021-04-21T12:06:36.465+01:00,8.646165240224658,-0.02808390171957277
2021-04-21T12:06:36.666+01:00,9.460637996204023,-0.03327074097057333
2021-04-21T12:06:36.866+01:00,10.401205898340729,-0.04002140890831732
2021-04-21T12:06:37.067+01:00,11.2834271870158,-0.046737353310148035
2021-04-21T12:06:37.270+01:00,12.081322459156217,-0.05183190706843797
2021-04-21T12:06:37.471+01:00,13.030419801974821,-0.056098509615545945
2021-04-21T12:06:37.672+01:00,13.969921204698123,-0.06237938199486229
2021-04-21T12:06:37.873+01:00,14.93634888015619,-0.06994280371106949
2021-04-21T12:06:38.074+01:00,16.140802740935577,-0.07699099024325239
2021-04-21T12:06:38.275+01:00,16.875540363553366,-0.07979115780785356
2021-04-21T12:06:38.476+01:00,17.64297943333573,-0.08331634121207976
2021-04-21T12:06:38.678+01:00,18.303382303772455,-0.08642741793257719
2021-04-21T12:06:38.879+01:00,18.88242450497145,-0.08875329033931956
2021-04-21T12:06:39.079+01:00,19.42537532539711,-0.09016049379326656
2021-04-21T12:06:39.280+01:00,19.922830635057604,-0.09174052813949442
2021-04-21T12:06:39.480+01:00,20.422640333541857,-0.0929321058768006
2021-04-21T12:06:39.681+01:00,20.845642682914445,-0.09426339070435868
2021-04-21T12:06:39.883+01:00,21.242267508905645,-0.09479633788215093
2021-04-21T12:06:40.084+01:00,21.617199122680283,-0.09541880174922147
2021-04-21T12:06:40.284+01:00,22.010082679292392,-0.09593061180985267
2021-04-21T12:06:40.486+01:00,22.3383598969346,-0.0964291332589079
2021-04-21T12:06:40.687+01:00,22.622996402740817,-0.09685094833735579
2021-04-21T12:06:40.889+01:00,22.92521362252407,-0.09729850573699922
2021-04-21T12:06:41.091+01:00,23.17438884061131,-0.09768152357509008
2021-04-21T12:06:41.295+01:00,23.37955544202216,-0.09799273293145876
2021-04-21T12:06:41.496+01:00,23.524949201028203,-0.09830708759508461
2021-04-21T12:06:41.697+01:00,23.679592172322337,-0.09854260560476677
2021-04-21T12:06:41.898+01:00,23.813617207482324,-0.09874338756933677
2021-04-21T12:06:42.098+01:00,23.952454407697864,-0.09895491023034148
2021-04-21T12:06:42.301+01:00,24.083018049552642,-0.09913274681695972
2021-04-21T12:06:42.502+01:00,24.186476965038676,-0.09928461462047043
2021-04-21T12:06:42.703+01:00,24.280025245108106,-0.09942244447866548
2021-04-21T12:06:42.904+01:00,24.347304409141135,-0.09953700756225771
2021-04-21T12:06:43.104+01:00,24.40854151727876,-0.09964434093178853
2021-04-21T12:06:43.305+01:00,24.46315951518313,-0.09975413670512971
2021-04-21T12:06:43.508+01:00,24.49592953432839,-0.09979589508886734
2021-04-21T12:06:43.710+01:00,24.52427693253246,-0.09980894511106082
2021-04-21T12:06:43.911+01:00,24.543246963606034,-0.09982078889973413
2021-04-21T12:06:44.111+01:00,24.548278992453962,-0.09984083317789583
2021-04-21T12:06:44.312+01:00,24.549438888331604,-0.09983282558524803
2021-04-21T12:06:44.514+01:00,24.549872746095485,-0.09980795506646573
2021-04-21T12:06:44.715+01:00,24.550152687815107,-0.09977972058547507
2021-04-21T12:06:44.916+01:00,24.550471729008596,-0.09975724003741543
2021-04-21T12:06:45.117+01:00,24.55078699876088,-0.09975179415833181
2021-04-21T12:06:45.318+01:00,24.5510999692338,-0.09973611679348574
2021-04-21T12:06:45.519+01:00,24.551395484259064,-0.09971984558642517
2021-04-21T12:06:45.719+01:00,24.55162974575222,-0.09970638731777746
2021-04-21T12:06:45.922+01:00,24.55195254099252,-0.0996926595927608
2021-04-21T12:06:46.122+01:00,24.55219247478693,-0.099680535174715
2021-04-21T12:06:46.323+01:00,24.55244000659965,-0.09968311634376244
2021-04-21T12:06:46.524+01:00,24.552710564842343,-0.09966933803867531
2021-04-21T12:06:46.725+01:00,24.552944722784055,-0.09966324575153711
2021-04-21T12:06:46.926+01:00,24.553221561081948,-0.09964922963925246
2021-04-21T12:06:47.126+01:00,24.55340791657974,-0.09965197650956599
2021-04-21T12:06:47.327+01:00,24.553730149549235,-0.09965947755127331
2021-04-21T12:06:47.528+01:00,24.554064274813935,-0.09966114953044972
2021-04-21T12:06:47.729+01:00,24.55436400718096,-0.09965343744966436
2021-04-21T12:06:47.929+01:00,24.554674826188226,-0.0996450216524123
2021-04-21T12:06:48.130+01:00,24.554927730959108,-0.0996233447695877
2021-04-21T12:06:48.331+01:00,24.555125306627502,-0.09962081855672321
2021-04-21T12:06:48.531+01:00,24.555458372340972,-0.09962470510055915
