time,xpos,ypos
1970-01-01T00:00:06.419+01:00,0.004041540248665543,8.890409745714564e-05
1970-01-01T00:00:06.421+01:00,0.004041664687381874,8.775207923026538e-05
1970-01-01T00:00:06.423+01:00,0.004040925664670958,8.829804969589597e-05
1970-01-01T00:00:06.425+01:00,0.004045778507569042,9.101704384773101e-05
1970-01-01T00:00:06.427+01:00,0.004040248131076618,9.175355472553764e-05
1970-01-01T00:00:06.429+01:00,0.004044439472882466,8.900561337984524e-05
1970-01-01T00:00:06.431+01:00,0.004053245689409346,9.113547533003884e-05
1970-01-01T00:00:06.433+01:00,0.004041686231247343,9.249734541429892e-05
1970-01-01T00:00:06.435+01:00,0.0040452189177067055,9.114949087080142e-05
1970-01-01T00:00:06.442+01:00,0.004058864682768837,9.279440435698018e-05
1970-01-01T00:00:06.444+01:00,0.00405169159168417,9.192548676275022e-05
1970-01-01T00:00:06.446+01:00,0.004052250459448237,9.223079227891267e-05
1970-01-01T00:00:06.448+01:00,0.004051449431490939,9.367160922307922e-05
1970-01-01T00:00:06.453+01:00,0.004057176883874192,9.216131896413863e-05
1970-01-01T00:00:06.458+01:00,0.0040570650627790306,9.427538422890321e-05
1970-01-01T00:00:06.460+01:00,0.004058185036763806,9.415309714418197e-05
1970-01-01T00:00:06.462+01:00,0.0040562400057707615,9.395361231002164e-05
1970-01-01T00:00:06.464+01:00,0.004063335790853828,9.208625213836777e-05
1970-01-01T00:00:06.473+01:00,0.004069855824882285,9.301958151561868e-05
1970-01-01T00:00:06.480+01:00,0.0040706309609465086,8.98600286088667e-05
1970-01-01T00:00:06.482+01:00,0.004071070169520796,9.210414420760058e-05
1970-01-01T00:00:06.484+01:00,0.004079923240660088,9.281188654308242e-05
1970-01-01T00:00:06.487+01:00,0.004070031241383498,9.401002449728792e-05
1970-01-01T00:00:06.489+01:00,0.004071878511207494,9.444205762136287e-05
1970-01-01T00:00:06.492+01:00,0.004074394690189331,9.476107742078876e-05
1970-01-01T00:00:06.494+01:00,0.004078038971727205,9.501800009954103e-05
1970-01-01T00:00:06.497+01:00,0.004074470189951551,9.514135706551401e-05
1970-01-01T00:00:06.499+01:00,0.00408345412789235,9.525363138395066e-05
1970-01-01T00:00:06.503+01:00,0.004083342746908025,9.525891768975503e-05
1970-01-01T00:00:06.505+01:00,0.00408345528020726,9.523383786075666e-05
1970-01-01T00:00:06.507+01:00,0.004083470395088051,9.387818469738244e-05
1970-01-01T00:00:06.509+01:00,0.004084409072819262,9.448940366319853e-05
1970-01-01T00:00:06.512+01:00,0.00408759416349358,9.743793408147197e-05
1970-01-01T00:00:06.514+01:00,0.004087181090526637,9.392996786913244e-05
1970-01-01T00:00:06.516+01:00,0.004086039838213984,9.735984370368979e-05
1970-01-01T00:00:06.518+01:00,0.004084381676040971,9.601211135820158e-05
1970-01-01T00:00:06.520+01:00,0.004086667965328639,9.707584954777872e-05
1970-01-01T00:00:06.522+01:00,0.004086620192241486,9.694947475171123e-05
1970-01-01T00:00:06.524+01:00,0.004086632301762427,9.7593142992948e-05
1970-01-01T00:00:06.526+01:00,0.0040855104864835345,0.000100176679406117
1970-01-01T00:00:06.528+01:00,0.004084183100166561,0.00010152639567562695
1970-01-01T00:00:06.530+01:00,0.004087639145556987,9.855454257522836e-05
1970-01-01T00:00:06.532+01:00,0.004081963645835351,9.984758528539577e-05
1970-01-01T00:00:06.534+01:00,0.004086293812905373,0.0001003607520950944
1970-01-01T00:00:06.536+01:00,0.004087815687961571,9.872320920753413e-05
1970-01-01T00:00:06.538+01:00,0.004083911905204629,9.99624554820626e-05
1970-01-01T00:00:06.540+01:00,0.004087092214787091,9.947738773041351e-05
1970-01-01T00:00:06.542+01:00,0.0040859421400244456,9.853829005140505e-05
1970-01-01T00:00:06.544+01:00,0.004089190638063567,0.0001007726604169962
1970-01-01T00:00:06.548+01:00,0.004088350659569806,9.636386009010962e-05
1970-01-01T00:00:06.550+01:00,0.004087670871814719,9.892642979733851e-05
1970-01-01T00:00:06.558+01:00,0.004085184220272486,0.00010185843010953176
1970-01-01T00:00:06.560+01:00,0.004081864093582355,0.00010161137897788094
1970-01-01T00:00:06.562+01:00,0.004084293540031592,9.977335015494201e-05
1970-01-01T00:00:06.564+01:00,0.004077944398657607,0.00010113648557545145
1970-01-01T00:00:06.566+01:00,0.004079144782591859,9.929210700737582e-05
1970-01-01T00:00:06.568+01:00,0.004082720634848824,9.816981843550096e-05
1970-01-01T00:00:06.570+01:00,0.004084244517217006,0.00010075512459157345
1970-01-01T00:00:06.572+01:00,0.004080040396178375,0.0001004994493391523
1970-01-01T00:00:06.576+01:00,0.004078496491855543,9.854299217646704e-05
1970-01-01T00:00:06.578+01:00,0.004082428204664756,9.764527621589214e-05
1970-01-01T00:00:06.582+01:00,0.004084521025797372,0.00010069464161139472
1970-01-01T00:00:06.584+01:00,0.00407918882406666,9.866196359055488e-05
1970-01-01T00:00:06.586+01:00,0.004081939421923808,9.788158604789516e-05
1970-01-01T00:00:06.589+01:00,0.004081833805814283,9.88705196171837e-05
1970-01-01T00:00:06.591+01:00,0.004082757192091946,9.896276533474647e-05
1970-01-01T00:00:06.593+01:00,0.0040820937830300386,9.831380803081037e-05
1970-01-01T00:00:06.595+01:00,0.004081750221306857,9.87249024531592e-05
1970-01-01T00:00:06.600+01:00,0.004079626638083811,0.00010070778036415712
1970-01-01T00:00:06.603+01:00,0.0040821235544150625,0.00010016608108478798
1970-01-01T00:00:06.605+01:00,0.004080802577501874,0.00010044905319393755
1970-01-01T00:00:06.607+01:00,0.004077968903136053,0.00010178791509817855
1970-01-01T00:00:06.616+01:00,0.004076620806224396,9.750629839637679e-05
1970-01-01T00:00:06.618+01:00,0.0040777847751380936,0.0001002697143429877
1970-01-01T00:00:06.623+01:00,0.004074887756437495,9.672599534566412e-05
1970-01-01T00:00:06.626+01:00,0.004081457532777,9.54168800105705e-05
1970-01-01T00:00:06.628+01:00,0.004074731989456959,9.425033241702735e-05
1970-01-01T00:00:06.630+01:00,0.004074844153586721,9.539812108106272e-05
1970-01-01T00:00:06.632+01:00,0.004076474550125497,9.360089481988315e-05
1970-01-01T00:00:06.634+01:00,0.004071150070759533,9.619965398962983e-05
1970-01-01T00:00:06.637+01:00,0.0040719189831570635,9.447875140471553e-05
1970-01-01T00:00:06.639+01:00,0.004065551375665666,9.578729127249845e-05
1970-01-01T00:00:06.641+01:00,0.004063370604744598,9.626722357864638e-05
1970-01-01T00:00:06.644+01:00,0.004067014680003811,9.513591994188542e-05
1970-01-01T00:00:06.646+01:00,0.004069861362144933,9.485279265604439e-05
1970-01-01T00:00:06.648+01:00,0.0040659078403347815,9.215095095167833e-05
1970-01-01T00:00:06.652+01:00,0.004063857343303945,9.44194868799091e-05
1970-01-01T00:00:06.660+01:00,0.004060673187246899,9.654995877968204e-05
1970-01-01T00:00:06.662+01:00,0.004065986479281358,9.536612968289974e-05
1970-01-01T00:00:06.664+01:00,0.004056092955019519,9.73969940383455e-05
1970-01-01T00:00:06.666+01:00,0.00406159011259577,9.749688598538212e-05
1970-01-01T00:00:06.668+01:00,0.004064793269517475,9.408845782618661e-05
1970-01-01T00:00:06.670+01:00,0.004056934402501877,9.446850911745065e-05
1970-01-01T00:00:06.672+01:00,0.004056834573439194,9.353244373136525e-05
1970-01-01T00:00:06.674+01:00,0.004065375627450352,9.312929521099558e-05
1970-01-01T00:00:06.676+01:00,0.004055950000225295,9.611645785482523e-05
1970-01-01T00:00:06.679+01:00,0.00406496913681309,9.417304797460538e-05
1970-01-01T00:00:06.682+01:00,0.004059594525217647,9.161991403782875e-05
1970-01-01T00:00:06.684+01:00,0.004059551786890991,9.148489450056637e-05
1970-01-01T00:00:06.687+01:00,0.0040625615407408056,9.254472876536011e-05
1970-01-01T00:00:06.689+01:00,0.004058615106278585,9.281172501453009e-05
1970-01-01T00:00:06.691+01:00,0.0040652188766377995,9.390417692540479e-05
1970-01-01T00:00:06.693+01:00,0.004062473401142297,9.335555677481162e-05
1970-01-01T00:00:06.695+01:00,0.0040595321824932196,9.343304498271617e-05
1970-01-01T00:00:06.697+01:00,0.004073303004840212,9.372638390413583e-05
1970-01-01T00:00:06.700+01:00,0.004062958126751615,9.314980944055056e-05
1970-01-01T00:00:06.702+01:00,0.004062902830210491,9.429893293162122e-05
1970-01-01T00:00:06.704+01:00,0.004065842883252957,9.52985549886654e-05
1970-01-01T00:00:06.706+01:00,0.004065130891703794,9.04506076258301e-05
1970-01-01T00:00:06.708+01:00,0.004062012452487607,9.42691635541958e-05
1970-01-01T00:00:06.710+01:00,0.004065182972818104,9.330128285471153e-05
1970-01-01T00:00:06.712+01:00,0.00406335247791989,9.619879595475465e-05
1970-01-01T00:00:06.714+01:00,0.00406706904149301,9.345870547072425e-05
1970-01-01T00:00:06.716+01:00,0.004065251172612139,9.347413747257352e-05
1970-01-01T00:00:06.718+01:00,0.004060475364255134,9.605216771101425e-05
1970-01-01T00:00:06.720+01:00,0.0040630404902597395,9.694057765179396e-05
1970-01-01T00:00:06.722+01:00,0.004069987948129183,9.547288276503869e-05
1970-01-01T00:00:06.724+01:00,0.004066816483207392,9.648062417626135e-05
1970-01-01T00:00:06.726+01:00,0.004069865326340016,9.843302169929691e-05
1970-01-01T00:00:06.728+01:00,0.004071175544987482,9.6439237838657e-05
1970-01-01T00:00:06.732+01:00,0.004066889541753271,9.651388359393863e-05
1970-01-01T00:00:06.734+01:00,0.004070387570013323,9.658326829926439e-05
1970-01-01T00:00:06.736+01:00,0.004074083014256047,9.788322682040286e-05
1970-01-01T00:00:06.738+01:00,0.004074907081267343,9.961413548329419e-05
1970-01-01T00:00:06.745+01:00,0.004074396105873346,9.64059270808944e-05
1970-01-01T00:00:06.749+01:00,0.004075307003543527,9.503182281045148e-05
1970-01-01T00:00:06.751+01:00,0.004074221476835893,9.58262308851243e-05
1970-01-01T00:00:06.753+01:00,0.0040725736833151505,9.610359818695865e-05
1970-01-01T00:00:06.756+01:00,0.004075524329113511,9.706912047641614e-05
1970-01-01T00:00:06.758+01:00,0.004071555435496643,9.723843682903272e-05
1970-01-01T00:00:06.760+01:00,0.00407095050426054,9.757506220780726e-05
1970-01-01T00:00:06.762+01:00,0.00407239287645611,9.767518419177711e-05
1970-01-01T00:00:06.766+01:00,0.004074567937718321,9.852427659072913e-05
1970-01-01T00:00:06.768+01:00,0.004071813715795902,9.837386407964436e-05
1970-01-01T00:00:06.770+01:00,0.004073784253821655,9.725949985926326e-05
1970-01-01T00:00:06.772+01:00,0.004072119895339066,0.00010017689230165446
1970-01-01T00:00:06.774+01:00,0.004071170018458581,9.812567747202227e-05
1970-01-01T00:00:06.776+01:00,0.004069125366430226,9.731134044842502e-05
1970-01-01T00:00:06.778+01:00,0.004066918190832491,9.634035692113595e-05
1970-01-01T00:00:06.780+01:00,0.004067862704864811,9.287992420386654e-05
1970-01-01T00:00:06.782+01:00,0.0040627859824700074,9.176722612602194e-05
1970-01-01T00:00:06.784+01:00,0.004065476757965758,9.472875538035693e-05
1970-01-01T00:00:06.786+01:00,0.004058437530106818,9.329319935118121e-05
1970-01-01T00:00:06.788+01:00,0.004060257335302131,9.299426134449125e-05
1970-01-01T00:00:06.790+01:00,0.004062260787971894,9.655768903674729e-05
1970-01-01T00:00:06.793+01:00,0.004053435444603237,9.563536730793464e-05
1970-01-01T00:00:06.795+01:00,0.004055041161823092,9.53605759693752e-05
1970-01-01T00:00:06.797+01:00,0.004058778975752131,9.567280728169372e-05
1970-01-01T00:00:06.799+01:00,0.004059208752467458,9.45814447247294e-05
1970-01-01T00:00:06.801+01:00,0.00405658918276619,9.42108204581404e-05
1970-01-01T00:00:06.803+01:00,0.004050692679705592,9.72299659606508e-05
1970-01-01T00:00:06.805+01:00,0.0040571673496233585,9.807178862812804e-05
1970-01-01T00:00:06.807+01:00,0.004060732937400835,9.540460675006229e-05
1970-01-01T00:00:06.810+01:00,0.004055791520582108,9.517536719556704e-05
1970-01-01T00:00:06.812+01:00,0.00405857016291189,9.814164595115974e-05
1970-01-01T00:00:06.814+01:00,0.004052862783651134,9.687358882055006e-05
1970-01-01T00:00:06.816+01:00,0.004051428563956905,9.631980695760006e-05
1970-01-01T00:00:06.818+01:00,0.004053649313567775,9.575213170052397e-05
1970-01-01T00:00:06.820+01:00,0.004057141355881755,9.778319571566669e-05
1970-01-01T00:00:06.822+01:00,0.00405862468903595,9.95190746573826e-05
1970-01-01T00:00:06.824+01:00,0.004062063376569003,9.676548721140552e-05
1970-01-01T00:00:06.826+01:00,0.004066659904676806,9.536380784402014e-05
1970-01-01T00:00:06.828+01:00,0.004056893263523431,9.754652117216843e-05
1970-01-01T00:00:06.830+01:00,0.004062738304645319,9.733545042073045e-05
1970-01-01T00:00:06.832+01:00,0.004067364152004371,9.437015232250329e-05
1970-01-01T00:00:06.834+01:00,0.004058091600882663,9.622942592875437e-05
1970-01-01T00:00:06.836+01:00,0.004064932792889997,9.639397052994792e-05
1970-01-01T00:00:06.838+01:00,0.004070329600638467,9.35218802277607e-05
1970-01-01T00:00:06.840+01:00,0.004061333623943009,9.536065203526897e-05
1970-01-01T00:00:06.842+01:00,0.004068594790970215,9.555930453389193e-05
1970-01-01T00:00:06.844+01:00,0.004063752260008879,9.597452388974695e-05
1970-01-01T00:00:06.846+01:00,0.004069311592322822,9.455798028542588e-05
1970-01-01T00:00:06.848+01:00,0.004065327642463701,9.607636733775118e-05
1970-01-01T00:00:06.850+01:00,0.0040677238564768015,9.349147849272129e-05
1970-01-01T00:00:06.852+01:00,0.004068221884098944,9.298871464066336e-05
1970-01-01T00:00:06.854+01:00,0.004069561474481342,9.100390743098011e-05
1970-01-01T00:00:06.856+01:00,0.004070245941573125,9.314734941967788e-05
1970-01-01T00:00:06.858+01:00,0.004070163584897979,9.379267784469182e-05
1970-01-01T00:00:06.860+01:00,0.0040789592987381385,9.276296151121665e-05
1970-01-01T00:00:06.862+01:00,0.004071387620282807,9.147074284477274e-05
1970-01-01T00:00:06.864+01:00,0.004072267749172576,9.253651031118666e-05
1970-01-01T00:00:06.866+01:00,0.00407613862422862,9.193360326517906e-05
1970-01-01T00:00:06.868+01:00,0.0040790253468574456,9.002177694281406e-05
1970-01-01T00:00:06.871+01:00,0.004080009902036386,9.099730906795589e-05
1970-01-01T00:00:06.873+01:00,0.004080698993963017,9.009194395677458e-05
1970-01-01T00:00:06.875+01:00,0.004081950133024703,9.23538077103837e-05
1970-01-01T00:00:06.877+01:00,0.004082484328808644,8.752992053963014e-05
1970-01-01T00:00:06.889+01:00,0.004086441901264504,8.957618283238747e-05
1970-01-01T00:00:06.891+01:00,0.0040854492854561775,8.841530530073458e-05
1970-01-01T00:00:06.893+01:00,0.004087846519944538,9.027731622262108e-05
1970-01-01T00:00:06.898+01:00,0.004090625652796831,8.901020172823858e-05
1970-01-01T00:00:06.900+01:00,0.004094868083043601,8.659290247785769e-05
1970-01-01T00:00:06.902+01:00,0.004104428188086318,8.843299049478497e-05
1970-01-01T00:00:06.904+01:00,0.004096968927154276,8.972874225700422e-05
1970-01-01T00:00:06.908+01:00,0.0040970706533290935,8.810526743941555e-05
1970-01-01T00:00:06.910+01:00,0.004099312097938457,8.659272099052072e-05
1970-01-01T00:00:06.912+01:00,0.004103544383660895,8.951120606832074e-05
1970-01-01T00:00:06.914+01:00,0.004113460252578305,8.79880124118458e-05
1970-01-01T00:00:06.916+01:00,0.004106554107556559,8.696886219748145e-05
1970-01-01T00:00:06.918+01:00,0.0041101589407631645,8.625915044756761e-05
1970-01-01T00:00:06.921+01:00,0.004111038274606904,8.875213193857117e-05
1970-01-01T00:00:06.923+01:00,0.00410884180761506,8.793106267231972e-05
1970-01-01T00:00:06.925+01:00,0.00411358818154417,8.745905025062762e-05
1970-01-01T00:00:06.927+01:00,0.004112385236573535,8.63591818154597e-05
1970-01-01T00:00:06.929+01:00,0.004115219628673561,8.742329225460617e-05
1970-01-01T00:00:06.931+01:00,0.004114659863426184,8.79456188562369e-05
1970-01-01T00:00:06.933+01:00,0.004117396293571551,8.525408793287473e-05
1970-01-01T00:00:06.935+01:00,0.0041176175356042455,8.382228517098589e-05
1970-01-01T00:00:06.937+01:00,0.00412030015198539,8.57173957149933e-05
1970-01-01T00:00:06.939+01:00,0.00412437496208784,8.453493232788757e-05
1970-01-01T00:00:06.948+01:00,0.004127441694738554,8.649507088272064e-05
1970-01-01T00:00:06.953+01:00,0.004131663075172098,8.868529894837376e-05
1970-01-01T00:00:06.958+01:00,0.004140410621939372,8.572951754132369e-05
1970-01-01T00:00:06.960+01:00,0.004139626834005261,8.820870141505907e-05
1970-01-01T00:00:06.968+01:00,0.0041439188829044404,9.141134813727424e-05
1970-01-01T00:00:06.970+01:00,0.004140232087148643,9.244335505679094e-05
1970-01-01T00:00:06.982+01:00,0.004144721760254155,8.969202662775978e-05
1970-01-01T00:00:06.985+01:00,0.004145446001862951,8.976879222773744e-05
1970-01-01T00:00:06.988+01:00,0.004150749254564712,9.033100805470687e-05
1970-01-01T00:00:06.991+01:00,0.004149322403018019,9.034254662929924e-05
1970-01-01T00:00:06.994+01:00,0.004145986707946858,8.843367167784145e-05
1970-01-01T00:00:06.996+01:00,0.004147430107505401,8.401277519744594e-05
1970-01-01T00:00:06.998+01:00,0.00414959786565805,8.418163591943233e-05
1970-01-01T00:00:07.000+01:00,0.004150701106175658,8.53371248270256e-05
1970-01-01T00:00:07.002+01:00,0.004149269992411941,8.379905824939667e-05
1970-01-01T00:00:07.006+01:00,0.004146579030544495,8.737047953446354e-05
1970-01-01T00:00:07.009+01:00,0.004144054213303994,8.574545170333871e-05
1970-01-01T00:00:07.012+01:00,0.004148346526217872,8.636357054953516e-05
1970-01-01T00:00:07.015+01:00,0.0041496586077623965,8.483260150297735e-05
1970-01-01T00:00:07.017+01:00,0.004145669978980804,8.608419964355626e-05
1970-01-01T00:00:07.019+01:00,0.004148529882102903,8.534260683422436e-05
1970-01-01T00:00:07.021+01:00,0.004147461984287615,8.40377438984313e-05
1970-01-01T00:00:07.023+01:00,0.0041455508601344615,8.443151182330603e-05
1970-01-01T00:00:07.025+01:00,0.004140728735104959,8.660107447416856e-05
1970-01-01T00:00:07.027+01:00,0.004148095915761929,8.872354079111214e-05
1970-01-01T00:00:07.030+01:00,0.004144011678865911,8.655941745191083e-05
1970-01-01T00:00:07.032+01:00,0.004149653769375372,8.537331727444215e-05
1970-01-01T00:00:07.034+01:00,0.004141965102754996,8.622085356133577e-05
1970-01-01T00:00:07.036+01:00,0.004145867603621678,8.750416949337116e-05
1970-01-01T00:00:07.038+01:00,0.004139894630694307,8.580055805329144e-05
1970-01-01T00:00:07.040+01:00,0.004140023571335361,8.584069899161915e-05
1970-01-01T00:00:07.045+01:00,0.004140972163433898,8.59933339226959e-05
1970-01-01T00:00:07.047+01:00,0.004143254634760174,8.58376860999363e-05
1970-01-01T00:00:07.049+01:00,0.004142316535038493,8.437364587112716e-05
1970-01-01T00:00:07.051+01:00,0.004145204501227129,8.28444573078291e-05
1970-01-01T00:00:07.053+01:00,0.0041471056492035085,8.152032757600006e-05
1970-01-01T00:00:07.055+01:00,0.004146199293418085,8.275536659757572e-05
1970-01-01T00:00:07.057+01:00,0.004146016218044446,8.297683006083094e-05
1970-01-01T00:00:07.059+01:00,0.004144671356726692,8.027017919104016e-05
1970-01-01T00:00:07.061+01:00,0.004147675984262911,8.289756031648868e-05
1970-01-01T00:00:07.065+01:00,0.004147488757515361,8.204363406977578e-05
1970-01-01T00:00:07.067+01:00,0.004146368635255082,8.06020227675771e-05
1970-01-01T00:00:07.074+01:00,0.004149680043023518,8.248953105919079e-05
1970-01-01T00:00:07.076+01:00,0.00415588141731571,8.386878335817187e-05
1970-01-01T00:00:07.080+01:00,0.004150654342473636,8.51179456605621e-05
1970-01-01T00:00:07.083+01:00,0.004152297891023005,8.645178250147074e-05
1970-01-01T00:00:07.085+01:00,0.004148489999955873,8.951783587104694e-05
1970-01-01T00:00:07.088+01:00,0.004153340211279,8.517771660082905e-05
1970-01-01T00:00:07.090+01:00,0.0041553419591265905,8.768039391536918e-05
1970-01-01T00:00:07.092+01:00,0.00415801798194726,8.498292010311983e-05
1970-01-01T00:00:07.094+01:00,0.004159527972863453,8.899382214234612e-05
1970-01-01T00:00:07.096+01:00,0.004155290903813058,8.933933594860392e-05
1970-01-01T00:00:07.098+01:00,0.004156928318100217,8.649744646846057e-05
1970-01-01T00:00:07.100+01:00,0.00415682926255545,8.73291924195092e-05
1970-01-01T00:00:07.107+01:00,0.004154693406543064,8.714842285578115e-05
1970-01-01T00:00:07.109+01:00,0.004161835622777721,8.769498288990269e-05
1970-01-01T00:00:07.111+01:00,0.004161299102036886,8.612548831124216e-05
1970-01-01T00:00:07.113+01:00,0.004161208004191286,8.532529796888557e-05
1970-01-01T00:00:07.120+01:00,0.004165721357980989,8.873895923677854e-05
1970-01-01T00:00:07.122+01:00,0.004168520673552556,8.704778886467447e-05
1970-01-01T00:00:07.124+01:00,0.0041671378127454695,8.809467946261261e-05
1970-01-01T00:00:07.126+01:00,0.004171295048776669,8.605189587826143e-05
1970-01-01T00:00:07.128+01:00,0.004170072387864265,8.659452474092327e-05
1970-01-01T00:00:07.132+01:00,0.004173567534732081,8.969973301245028e-05
1970-01-01T00:00:07.134+01:00,0.004173577689868591,8.656700964306175e-05
1970-01-01T00:00:07.138+01:00,0.004176116875860725,8.847205495085928e-05
1970-01-01T00:00:07.140+01:00,0.0041766001611522885,8.890473284281672e-05
1970-01-01T00:00:07.142+01:00,0.004175315745728936,8.821016054980186e-05
1970-01-01T00:00:07.144+01:00,0.004182390698113103,9.095385138247982e-05
1970-01-01T00:00:07.147+01:00,0.004178719304544387,9.079736871492737e-05
1970-01-01T00:00:07.149+01:00,0.0041819130780179625,8.791236846378124e-05
1970-01-01T00:00:07.160+01:00,0.004183986085489089,8.821582364151217e-05
1970-01-01T00:00:07.163+01:00,0.004183476675825859,8.766140958380443e-05
1970-01-01T00:00:07.165+01:00,0.004187089754613682,8.700069178086699e-05
1970-01-01T00:00:07.169+01:00,0.004195075279479044,8.572883584705139e-05
1970-01-01T00:00:07.171+01:00,0.004190631588499416,8.711768272250775e-05
1970-01-01T00:00:07.173+01:00,0.00419021344909043,8.807819849805243e-05
1970-01-01T00:00:07.175+01:00,0.004195775478375796,8.729434776563489e-05
1970-01-01T00:00:07.177+01:00,0.004196950751747308,8.874795707894615e-05
1970-01-01T00:00:07.180+01:00,0.004201183557669519,8.82454480459679e-05
1970-01-01T00:00:07.182+01:00,0.00420149834161887,8.713796694121659e-05
1970-01-01T00:00:07.184+01:00,0.004200923707743609,8.771165110823226e-05
1970-01-01T00:00:07.186+01:00,0.0042060860895356544,9.049087208428644e-05
1970-01-01T00:00:07.188+01:00,0.004204997310444214,8.855131115524228e-05
1970-01-01T00:00:07.191+01:00,0.004200142131493334,9.045979079028733e-05
1970-01-01T00:00:07.193+01:00,0.004199567679676108,9.125370237586639e-05
1970-01-01T00:00:07.195+01:00,0.004206728046246888,9.200676401262045e-05
1970-01-01T00:00:07.197+01:00,0.004209861272604698,9.302214707831793e-05
1970-01-01T00:00:07.199+01:00,0.004210464974513273,9.069367096848233e-05
1970-01-01T00:00:07.201+01:00,0.0042111503436836895,9.363008604107702e-05
1970-01-01T00:00:07.203+01:00,0.004206848229389104,9.253966127156707e-05
1970-01-01T00:00:07.205+01:00,0.004206230787500376,9.216966738400227e-05
1970-01-01T00:00:07.207+01:00,0.004213743921004043,9.159528014627242e-05
1970-01-01T00:00:07.209+01:00,0.004215363398945571,9.433053570364038e-05
1970-01-01T00:00:07.211+01:00,0.004215087199885059,9.230613650445686e-05
1970-01-01T00:00:07.213+01:00,0.004212902850631917,9.428381444068601e-05
1970-01-01T00:00:07.215+01:00,0.0042187420712127555,9.33831577390448e-05
1970-01-01T00:00:07.217+01:00,0.004218395928148877,9.101137677615166e-05
1970-01-01T00:00:07.219+01:00,0.004220815903565933,9.465963833089737e-05
1970-01-01T00:00:07.221+01:00,0.004223675537734395,9.266393920065463e-05
1970-01-01T00:00:07.223+01:00,0.004218725588917116,9.622940371579849e-05
1970-01-01T00:00:07.225+01:00,0.004223146264468847,9.307478368810705e-05
1970-01-01T00:00:07.228+01:00,0.004232108964278614,9.447084228384075e-05
1970-01-01T00:00:07.231+01:00,0.004224554786085077,9.540645510801577e-05
1970-01-01T00:00:07.233+01:00,0.0042237742945329115,9.386166371115945e-05
1970-01-01T00:00:07.235+01:00,0.004227673853394509,9.365961788975101e-05
1970-01-01T00:00:07.237+01:00,0.004227792641623096,9.600271674591396e-05
1970-01-01T00:00:07.239+01:00,0.00422350177797759,9.329825241228297e-05
1970-01-01T00:00:07.241+01:00,0.004228651511029913,9.458938389300792e-05
1970-01-01T00:00:07.243+01:00,0.004231045558374835,9.384533241158985e-05
1970-01-01T00:00:07.247+01:00,0.004228845097575262,9.505651384359185e-05
1970-01-01T00:00:07.250+01:00,0.004234093892708124,9.675617051971432e-05
1970-01-01T00:00:07.252+01:00,0.004233547649731939,9.601461481923211e-05
1970-01-01T00:00:07.254+01:00,0.004233352046534855,9.569549190307358e-05
1970-01-01T00:00:07.256+01:00,0.0042343912571477516,9.603034955940796e-05
1970-01-01T00:00:07.258+01:00,0.004236546828047638,9.646435035275456e-05
1970-01-01T00:00:07.261+01:00,0.004237529539006912,9.665725067515918e-05
1970-01-01T00:00:07.263+01:00,0.004238437423079167,9.788850771370479e-05
1970-01-01T00:00:07.271+01:00,0.004241588306571842,9.663784683554073e-05
1970-01-01T00:00:07.274+01:00,0.004242373685882428,9.51387252903657e-05
1970-01-01T00:00:07.277+01:00,0.004242552732095062,9.489755523287352e-05
1970-01-01T00:00:07.279+01:00,0.004242861856231683,9.525562531050771e-05
1970-01-01T00:00:07.281+01:00,0.004244240318556081,9.703409282548518e-05
1970-01-01T00:00:07.290+01:00,0.004242407492368039,9.764760035837064e-05
1970-01-01T00:00:07.294+01:00,0.004240748588655974,9.814266884376165e-05
1970-01-01T00:00:07.296+01:00,0.0042413371626564,9.903695665654567e-05
1970-01-01T00:00:07.298+01:00,0.004244528290463956,9.784478308001263e-05
1970-01-01T00:00:07.300+01:00,0.004252442108477639,0.00010007111261259991
1970-01-01T00:00:07.302+01:00,0.004243530232715398,0.00010084621796939702
1970-01-01T00:00:07.304+01:00,0.004241452127395795,9.96723002116767e-05
1970-01-01T00:00:07.307+01:00,0.004241601993096422,0.00010113441615289155
1970-01-01T00:00:07.309+01:00,0.004239360758033106,9.90018102653996e-05
1970-01-01T00:00:07.311+01:00,0.0042415319947641805,0.00010149128946543217
1970-01-01T00:00:07.313+01:00,0.00424432686479792,0.00010077219092743813
1970-01-01T00:00:07.315+01:00,0.004245257828271454,0.00010133839353265146
1970-01-01T00:00:07.317+01:00,0.004245092879798573,0.00010043070804960634
1970-01-01T00:00:07.319+01:00,0.004244296597784802,0.00010113543180814995
1970-01-01T00:00:07.322+01:00,0.00424328298214216,0.00010346797005711541
1970-01-01T00:00:07.324+01:00,0.004243135857202152,0.00010350128719692963
1970-01-01T00:00:07.326+01:00,0.004243927152397964,0.00010120618589116714
1970-01-01T00:00:07.329+01:00,0.0042392586440327396,0.00010336239372052072
1970-01-01T00:00:07.331+01:00,0.004241823102647868,0.0001039558087850983
1970-01-01T00:00:07.333+01:00,0.004248658043367715,0.00010463798805380198
1970-01-01T00:00:07.335+01:00,0.0042440500525968705,0.00010146152720097478
1970-01-01T00:00:07.338+01:00,0.004247893637471467,0.00010436526889348289
1970-01-01T00:00:07.340+01:00,0.004248142640616126,0.00010287117441462235
1970-01-01T00:00:07.342+01:00,0.00424582034653187,0.00010430918995195403
1970-01-01T00:00:07.345+01:00,0.004248280281898942,0.000104670940604664
